pauta,guideline; rule; standard,3312
honesto,honest,3313
recepción,reception; waiting-room,3314
bala,bullet; shot,3315
suicidio,suicide,3316
placa,plaque; plate; badge,3317
calmar,to calm; soothe; relieve,3318
brusco,brusque; abrupt; sudden,3319
asesinato,murder; assassination,3320
mentalidad,mindset; mind,3321
jerarquía,hierarchy; rank,3322
duración,duration; length,3323
hallazgo,finding; discovery,3324
proximidad,proximity,3325
estadística,statistic,3326
presumir,to boast; show off; suppose,3327
trescientos,three hundred,3328
iluminado,illuminated,3329
castillo,castle,3330
traducción,translation,3331
diversión,fun; entertainment,3332
introducción,introduction,3333
lámpara,lamp,3334
dicho,saying; proverb,3335
simbólico,symbolic,3336
fluir,to flow,3337
heroico,heroic,3338
asesinar,to murder; assassinate,3339
audiencia,audience; hearing,3340
pasajero,passenger,3341
décimo,tenth,3342
costado,side; flank,3343
otoño,autumn,3344
feria,fair; festival,3345
exilio,exile,3346
indudablemente,doubtless; undoubtedly,3347
preservar,to preserve,3348
portador,bearer; carrier,3349
obispo,bishop,3350
disimular,to disguise; hide; pretend,3351
quemado,burned; burnt,3352
perfeccionar,to perfect,3353
vano,vain; useless,3354
apertura,opening; beginning,3355
ideología,ideology,3356
casero,homemade,3357
molesto,annoyed; bothered; upset,3358
cocinar,to cook,3359
auxiliar,auxiliary; ancillary,3360
silencioso,quiet; silent,3361
navegar,to navigate; sail,3362
cazador,hunter,3363
seguro,insurance,3364
ingenio,ingenuity; talent; wit,3365
hembra,female; woman,3366
bando,faction; side,3367
nativo,native,3368
dormitorio,bedroom; dormitory,3369
plenitud,fullness; abundance,3370
aceptable,acceptable; suitable,3371
coraje,courage; toughness,3372
plomo,lead; bullet,3373
descendiente,descendant,3374
rotundo,categorical,3375
república,republic,3376
sierra,mountain range; saw,3377
aplastar,to flatten; crush; smash,3378
guante,glove,3379
cartón,cardboard; carton; sketch,3380
repentino,sudden,3381
ansioso,anxious eager,3382
subrayar,to underline; highlight; emphasize,3383
adolescencia,adolescence,3384
despacio,slow; slowly,3385
innumerable,innumerable; countless,3386
complicación,complication,3387
insoportable,unbearable; intolerable,3388
taxi,taxi; cab,3389
porción,part; portion; share,3390
timbre,doorbell; bell; seal; stamp,3391
monstruo,monster; monstrosity,3392
bebé,baby,3393
trayecto,trajectory; course; path,3394
globo,balloon; globe,3395
celebración,celebration,3396
quehacer,task; job; chore,3397
electoral,electoral,3398
obsesión,mania; obsession,3399
bronce,bronze,3400
formidable,formidable; tremendous,3401
licencia,license; permission,3402
motivación,motivation,3403
noventa,ninety,3404
anoche,last night,3405
depresión,depression; slump,3406
pulmón,lung,3407
apoderar,to take power,3408
debatir,to debate; discuss,3409
reponer,to replace; restore,3410
fibra,fiber; grain,3411
disputar,to dispute; contest,3412
quinientos num,hundred,3413
petróleo,oil; petroleum,3414
sucesivamente,successively; step by step,3415
permanencia,permanence; tenure,3416
vos,you (subj-sg/+fam),3417
miércoles,wednesday,3418
horno,oven; furnace,3419
logro,success; achievement,3420
vientre,womb; belly,3421
petición,request; petition,3422
civil,civilian,3423
reparto,distribution; delivery,3424
advertencia,warning; notice,3425
arrebatar,to snatch; grab,3426
previsión,forecast; precaution,3427
miserable,wretched; miserable,3428
grato,agreeable; pleasant,3429
mandato,mandate; order; command,3430
odiar,to hate,3431
diecisiete,seventeen,3432
timidez,shyness; timidity,3433
toque,touch; ringing; warning,3434
máscara,mask,3435
venganza,revenge; vengeance,3436
barba,beard,3437
alarma,alarm,3438
insinuar,to insinuate; hint,3439
aliento,breath; courage; spirit,3440
pureza,purity; chastity,3441
fallecer,to pass away (to die),3442
comedia,comedy; play; pretense,3443
aldea,small village,3444
enérgico,energetic; vigorous,3445
eludir,to evade; avoid; elude,3446
párrafo,paragraph,3447
permanentemente,permanently,3448
brillo,shine; twinkling; sparkle,3449
ocasionar,to occasion; bring about,3450
rastro,track; sign; flea market,3451
concretamente,specifically; exactly,3452
ignorante,ignorant,3453
adorno,decoration; adornment,3454
curiosamente,strangely; funnily enough,3455
lógicamente,logically,3456
mono,monkey,3457
razonamiento,reasoning,3458
ilustrado,learned; illustrated,3459
pastor,shepherd; pastor,3460
tramo,section; stretch; plot,3461
reto,challenge; defiance,3462
altísimo,very high; tall,3463
estupendo,marvelous; stupendous,3464
pesadilla,nightmare,3465
centenar,hundred,3466
molestia,bother; nuisance; trouble,3467
restante,remaining,3468
paja,straw; thatching,3469
regional,regional,3470
cómico,comic,3471
concesión,awarding; concession,3472
tardío,late; belated,3473
nudo,knot,3474
retomar,to retake; restart,3475
martes,Tuesday,3476
utilización,use; utilization,3477
tapa,cover; lid,3478
traición,treason; betrayal,3479
asentar,to settle; establish; locate,3480
pesca,fishing,3481
malestar,discomfort; unease; unrest,3482
rata,rat,3483
puntual,punctual,3484
defensor,defender,3485
auxilio,help; aid; assistance,3486
estrechar,to tighten; make closer,3487
traspasar,to go beyond; cross over,3488
cobre,copper,3489
imaginario,imaginary,3490
brutal,brutal; savage,3491
disperso,spread out,3492
ingenuo,naive; ingenuous,3493
anual,annual; yearly,3494
intuición,intuition,3495
invención,invention; contrivance,3496
asimismo,as well; also; moreover,3497
vena,vein,3498
freno,brake,3499
costoso,costly; expensive,3500
repleto,full; overcrowded,3501
consumar,to complete; carry out,3502
asaltar,to assault,3503
interrupción,interruption,3504
condena,sentence (in prison); penalty,3505
inocencia,innocence,3506
relieve,relief; poner de relieve: to ,3507
semejanza,similarity; likeness,3508
cumbre,summit; top,3509
diariamente,daily,3510
colmo,climax; para colmo: to top it all,3511
asombroso,amazing,3512
administrador,administrator; manager,3513
arrepentir,to repent; regret,3514
decreto,decree; order,3515
exigente,demanding; urgent,3516
ironía,irony,3517
felicitar,to congratulate,3518
seña,sign; mark; seal,3519
ritual,ritual; rite,3520
apto,appropriate; fit; able,3521
incierto,uncertain,3522
espeso,thick; dense; stiff,3523
presenciar,to be present at; witness,3524
escritorio,desk; bureau,3525
solicitud,request; application,3526
víspera,eve,3527
insecto,insect,3528
ridículo,ridicule,3529
derrumbar,to knock down; demolish,3530
ira,rage; wrath,3531
ceniza,ash,3532
apasionado,passionate,3533
monja,nun,3534
abstracto,abstract,3535
parto,birth,3536
creativo,creative,3537
autoritario,authoritarian,3538
excesivamente,excessively,3539
circuito,circuit; circumference; track,3540
subterráneo,underground,3541
oveja,sheep; ewe,3542
dueña,landlady; owner (f),3543
dañar,to damage,3544
ubicación,position; location,3545
feroz,ferocious; fierce,3546
hacienda,ranch,3547
antigüedad,antiquity; seniority,3548
puño,fist; handle; cuff,3549
excusa,excuse,3550
asombrar,to amaze; astound,3551
trama,plot; theme,3552
sistemático,systematic,3553
inclusive,including; even,3554
alteración,alteration; change,3555
sumo,utmost; highest,3556
eficiente,efficient,3557
invisible,invisible,3558
acusación,accusation; charge,3559
sinceramente,sincerely,3560
salvación,salvation; rescue,3561
rebelde,rebel,3562
fundador,founder,3563
oscilar,oscillate,3564
privilegiado,privileged,3565
recobrar,to recover; regain,3566
maquinaria,machinery,3567
dominante,dominant; prevailing,3568
vaciar,to empty; pour out,3569
tortura,torture,3570
insistencia,insistence; persistence,3571
morder,to bite,3572
atrapar,to trap; catch,3573
tibio,lukewarm,3574
amanecer,to dawn; get light,3575
sospechoso,suspicious,3576
sobrino,nephew,3577
recitar,to recite,3578
explorar,to explore,3579
fabuloso,fabulous; fantastic,3580
embarcar,to embark; load,3581
aguardar,to wait for; await,3582
apunte,note; annotation,3583
antepasado,ancestor,3584
antemano,beforehand; in advance,3585
parir,to give birth,3586
refugiar,to take shelter; give refuge,3587
sillón,armchair; seat,3588
denso,heavy; dense; thick,3589
colectivo,collective; group,3590
dieta,diet,3591
teniente,lieutenant; deputy mayor,3592
polo,pole; polo; polo shirt,3593
verificar,to verify,3594
agrícola,agricultural; farming,3595
abismo,abyss; large gap,3596
algodón,cotton,3597
harina,flour,3598
exactitud,accuracy,3599
extinguir,to extinguish; put out,3600
provecho,benefit; use,3601
mensual,monthly,3602
agradar,to please,3603
sobrepasar,excel; out perform,3604
prudencia,prudence; moderation,3605
insulto,insult,3606
narrar,to narrate; tell,3607
flujo,flow; tide; discharge,3608
aguja,needle; spire; stylus,3609
planteamiento,proposal; exposition,3610
simultáneamente,simultaneously,3611
florecer,to flower; bloom; flourish,3612
torpe,clumsy; awkward; slow,3613
cortina,curtain; screen,3614
acarrear,to bring up; entail,3615
liso,smooth; flat; straight,3616
asustado,scared; frightened,3617
profundizar,to deepen; analyze in depth,3618
apostar,to wager; bet,3619
propicio,appropriate; suitable,3620
reproducción,reproduction,3621
expansión,expansion; spreading,3622
umbral,threshold; outset,3623
alusión,allusion; hint,3624
descenso,decline; descent; lowering,3625
clasificar,to classify; sort; file,3626
recortar,to trim; cut off; clip,3627
dicho,aforementioned; said,3628
ambiguo,ambiguous,3629
océano,ocean,3630
proposición,proposition,3631
absurdo,absurdity; nonsense,3632
parada,(transportation) stop,3633
encantador,charming,3634
deslizar,to slide; glide; slip,3635
estirar,to stretch; strain,3636
respetuoso,respectful,3637
africano,african,3638
titular,headline; holder,3639
calendario,calendar,3640
interlocutor,participant in a dialog,3641
abusar,to abuse,3642
complementar,to complement; supplement,3643
disgusto,disgust; annoyance,3644
conservación,conservation,3645
revivir,to revive,3646
elaboración,production,3647
conmover,to move; affect,3648
correo,mail; post (office),3649
circo,circus,3650
adversario,adversary,3651
cubierta,covering; top; lid,3652
aniversario,anniversary,3653
franja,strip; stripe; fringe,3654
charlar,to chat; talk,3655
pila,(baptismal) font; battery; heap,3656
flaco,thin; frail,3657
biológico,biological,3658
equivaler,to be equivalent; tantamount (to),3659
fomentar,to foster; promote; encourage,3660
goma,rubber,3661
enormemente,enormously,3662
ancho,width,3663
emocional,emotional,3664
diplomático,diplomatic,3665
uva,grape,3666
ética,ethics,3667
inscripción,inscription; registration,3668
progresivo,progressive,3669
reanudar,to renew; resume,3670
adquisición,acquisition,3671
mudar,to move; change,3672
glorioso,glorious,3673
sentir,feeling,3674
turco,Turkish,3675
prescindir,to do without,3676
renuncia,resignation; renunciation,3677
préstamo,loan; borrowing,3678
poblado,populated,3679
besar,to kiss,3680
impreso,printed,3681
dedicación,dedication; devotion,3682
instituto,institute,3683
paloma,dove,3684
resaltar,to emphasize,3685
devoción,devotion,3686
inverso,inverse; opposite,3687
intercambiar,to exchange,3688
consolar,to console,3689
descomponer,to decompose; break down,3690
enfocar,to focus,3691
espina,thorn; spine,3692
aprobación,approval; consent,3693
fachada,front of a building,3694
funcional,functional,3695
jugo,juice,3696
traicionar,to betray,3697
discípulo,disciple,3698
coronel,colonel,3699
orgánico,organic,3700
modificación,modification; alteration,3701
acumulación,accumulation,3702
comparable,comparable,3703
mantenimiento,maintenance; sustenance,3704
marginal,marginal; minor,3705
pardo,brown; dark; dim,3706
cabecera,head; header,3707
revelación,revelation,3708
peseta,peseta (money),3709
cuna,cradle; birth; lineage,3710
tendido,spread; hung; laid (out),3711
horizontal,horizontal,3712
ácido,acid,3713
incapacidad,inability; incompetence,3714
villa,village; town,3715
lecho,(river) bed; couch,3716
alquiler,rent; rental,3717
contrastar,to contrast,3718
redacción,editing; wording; essay,3719
ficha,index card; chip; token,3720
penoso,painful; laborious,3721
inseguridad,insecurity,3722
coma,comma (f); coma (m),3723
desenvolver,to clear up; unwrap,3724
agricultura,agriculture; farming,3725
naturalidad,ease; spontaneity,3726
serenidad,serenity; calm,3727
preferido,preferred; favorite,3728
pistola,gun; pistol,3729
interrogar,to question; interrogate,3730
insignificante,insignificant,3731
subsistir,to subsist; survive,3732
diputado,deputy; member,3733
literalmente,literally,3734
duelo,grief; affliction,3735
revolver,to stir; mix; scramble,3736
frecuentemente,frequently; often,3737
retornar,to return; give back,3738
comandante,commander; commanding officer,3739
preso,imprisoned; confined,3740
ópera,opera,3741
réplica,answer; retort; copy,3742
fuertemente,strongly,3743
global,global; overall,3744
alquilar,to rent; hire,3745
pulso,pulse; pulsation,3746
radicar,to lie; be situated,3747
explotación,exploitation; cultivation,3748
bestia,beast; brute,3749
mojar,to make wet; dampen,3750
abrazo,hug; embrace,3751
asalto,assault; robbery,3752
reposo,rest; peace,3753
lámina,sheet (of metal),3754
pasta,pasta; dough,3755
derribar,to knock down; overthrow,3756
oral,oral,3757
polémica,polemics; argument,3758
parcial,partial; biased,3759
chocolate,chocolate,3760
generosidad,generosity,3761
masivo,mass; massive,3762
sobresalir,to stand out; excel,3763
realismo,realism,3764
filtrar,to seep; filter,3765
desierto,deserted; desolate,3766
acorde,agreement; accord,3767
sugerencia,suggestion,3768
cumpleaños,birthday,3769
ronda,round,3770
movilizar,to mobilize,3771
capilla,chapel,3772
enteramente,completely; entirely,3773
apelar,to call upon; appeal to,3774
expediente,dossier; proceedings,3775
tolerancia,tolerance,3776
entusiasmar,to fill with enthusiasm; excite,3777
educativo,educational,3778
sopa,soup,3779
rival,rival,3780
ternura,tenderness,3781
variante,variant; difference,3782
coser,to sew,3783
molde,mold; cast; pattern,3784
vigente,in force; valid,3785
espectro,ghost; specter,3786
saludable,healthy; wholesome,3787
recorte,clipping; cutting; trimming,3788
reglamento,regulations; rules,3789
apretado,tight; jammed,3790
vitalidad,vitality; health,3791
cuidadosamente,Carefully,3792
adaptación,adaptation,3793
etiqueta,label; etiquette,3794
obviamente,obviously,3795
muralla,city wall,3796
desaparecido,missing,3797
represión,repression,3798
reducción,reduction,3799
difusión,spread; diffusion,3800
pésimo,dreadful; awful,3801
encargo,job; order; errand,3802
madurar,to mature; ripen,3803
almorzar,to have lunch,3804
oeste,west,3805
albergar,to lodge; harbor,3806
complacer,to please; satisfy,3807
pescador,fisherman,3808
diagnóstico,diagnosis,3809
cuadra,(city) block,3810
remover,to remove,3811
pecar,to sin,3812
rienda,rein; restraint,3813
crueldad,cruelty; harshness,3814
acontecer,to happen; come about,3815
ansia,anxiety; anguish,3816
cúpula,cupola; dome,3817
desbordar,to overflow; spill over,3818
llama,flame; llama,3819
alegar,to plead; argue,3820
vegetación,vegetation,3821
lema,motto; slogan,3822
encarar,to front; confront,3823
bote,boat; container,3824
solar,solar,3825
inevitablemente,inevitably,3826
perfume,perfume,3827
central,headquarters,3828
egoísta,selfish,3829
pertenencia,membership; property,3830
exótico,exotic,3831
tranquilizar,to calm down,3832
casita,cottage,3833
emigrar,to emigrate,3834
alianza,alliance,3835
físicamente,physically,3836
fascinante,fascinating,3837
áspero,rough; coarse; harsh,3838
desechar,to discard,3839
ratón,mouse; rat,3840
hazaña,deed; heroic feat,3841
dureza,hardness; toughness,3842
sábana,(bed) sheet,3843
revisión,checking revision,3844
retirada,retreat; withdrawal,3845
básicamente,basically,3846
aroma,aroma,3847
optimismo,optimism,3848
mate,mate (beverage),3849
lujoso,luxurious,3850
evento,event,3851
físico,physicist,3852
estrenar,to use for the first time; debut,3853
pasto,grass; pasture,3854
hostil,hostile; unfriendly,3855
gallo,rooster,3856
tropical,tropical,3857
rendimiento,yield; output; efficiency,3858
lentitud,slowness,3859
aula,classroom,3860
incitar,to incite,3861
franco,open; frank; outspoken,3862
inédito,unpublished,3863
himno,hymn; anthem,3864
sindicato,trade union,3865
mariposa,butterfly; wing nut,3866
propiciar,to favor; foster; aid,3867
fidelidad,faithfulness; accuracy,3868
retraso,delay,3869
desplazamiento,movement; removal,3870
cuestionar,to question,3871
integrante,integral; part of a group,3872
lingüístico,linguistic,3873
compatriota,fellow countryman,3874
mexicano,Mexican,3875
fundir,to melt; cast; smelt,3876
localidad,town; locality,3877
reprimir,to repress,3878
autorizado,authorized,3879
leal,loyal; faithful,3880
lobo,wolf,3881
asamblea,assembly,3882
pañuelo,handkerchief; shawl,3883
meditar,to meditate; ponder,3884
temblor,tremor; shudder; shiver,3885
gira,tour,3886
manto,cloak,3887
cubano,Cuban,3888
asombro,amazement; astonishment,3889
gobernador,governor,3890
amplitud,breadth; extent; range,3891
carbón,coal; charcoal,3892
campamento,camp; camping,3893
sangriento,bloody,3894
matemático,mathematical,3895
portugués,portuguese,3896
intensamente,intensely,3897
suavemente,softly,3898
excursión,excursion,3899
predicar,To preach,3900
encarnar,to embody,3901
lamentablemente,regrettably,3902
tomate,tomato,3903
negociar,to negotiate; deal (with/in),3904
cinturón,belt,3905
estático,static; motionless,3906
antaño,in days gone by; last year,3907
bulto,bulk; shape,3908
adónde,to where?,3909
vocabulario,vocabulary,3910
especulación,speculation; conjecture,3911
manual,manual; handbook,3912
representativo,representative,3913
honrar,to honor,3914
disparo,shot; discharge,3915
desencadenar,to unleash; unchain,3916
residuo,residue; waste,3917
vanidad,vanity; conceit,3918
ofender,to offend,3919
renovación,renewal; renovation,3920
enfriar,to cool,3921
furioso,furious,3922
estudioso,studious,3923
ilustrar,to illustrate,3924
ratificar,to ratify,3925
peste,plague; pestilence; pest,3926
expedición,expedition,3927
destrozar,to rip/break into pieces,3928
vasco,Basque,3929
simular,to pretend; simulate,3930
complementario,additional; complementary,3931
mecánica,mechanics; mechanism,3932
electricidad,electricity,3933
insólito,unusual; uncommon,3934
temeroso,fearful,3935
extraordinariamente,extraordinarily,3936
ascensor,elevator,3937
bicicleta,bicycle,3938
consagrado,dedicated; consecrated,3939
aporte,contribution,3940
despierto,awake,3941
beca,scholarship; grant,3942
consentir,to consent to; pamper,3943
trigo,wheat,3944
paralizar,to paralyze,3945
disipar,to dissipate; disperse,3946
incrementar,to increase,3947
plataforma,platform; springboard,3948
maestra,teacher (f),3949
clínica,clinic,3950
heredero,heir; heiress,3951
embarazada,pregnant,3952
estadio,stadium,3953
latinoamericano,Latin American,3954
tecnológico,technological,3955
desfile,parade; line; formation,3956
buque,ship; vessel; hull,3957
parentesco,kinship,3958
fallo,mistake; blunder; fault,3959
rebeldía,rebelliousness; defiance,3960
desigual,unequal; uneven; irregular,3961
corrección,correction; amendment,3962
chispa,spark,3963
virgen,virgin,3964
reprochar,to reproach,3965
supervivencia,survival,3966
caridad,charity,3967
alumbrar,to light; illuminate,3968
comunión,communion,3969
embajador,ambassador,3970
tercio,third,3971
iluminación,illumination; lighting,3972
censura,censorship; criticism,3973
disputa,dispute; argument; quarrel,3974
esplendor,splendor,3975
inscribir,to register; record,3976
perjuicio,damage; loss,3977
medalla,medal; medallion,3978
lealtad,loyalty; faithfulness,3979
divorcio,divorce,3980
dotar,to endow; bestow,3981
enfoque,focus; approach,3982
civilizado,civilized,3983
firmeza,firmness,3984
indudable,unquestionable,3985
colina,hill; slope,3986
parcela,piece of property,3987
jaula,cage; crate; playpen,3988
ajuste,adjustment; settlement,3989
lateral,side; lateral,3990
entierro,burial,3991
reventar,to burst; puncture,3992
servidor,servant,3993
superioridad,superiority,3994
turismo,tourism,3995
barbaridad,atrocity,3996
rollo,roll; coil,3997
arbitrario,arbitrary,3998
triángulo,triangle,3999
aislamiento,isolation,4000
alivio,relief; unburdening,4001
entrenamiento,training,4002
truco,trick; ruse,4003
respetable,respectable,4004
disparate,nonsense; blunder,4005
cocinero,cook,4006
aburrir,to bore; tire,4007
diminuto,diminutive; tiny; minute,4008
celeste,heavenly; sky-blue,4009
fotógrafo,photographer,4010
imposición,imposition,4011
diluir,to dilute; weaken,4012
convincente,convincing,4013
consuelo,comfort; consolation,4014
periodístico,journalistic,4015
cariñoso,affectionate,4016
transmisión,broadcast; transmission,4017
titular,to title; call,4018
sendero,(foot) path,4019
frecuentar,to frequent; visit,4020
desacuerdo,disagreement,4021
academia,academy,4022
acertado,correct; accurate,4023
catedral,cathedral,4024
mediocre,mediocre,4025
vanguardia,vanguard; forefront,4026
desafiar,to defy; stand up to,4027
agitado,agitated; irritated,4028
precario,precarious,4029
sanitario,health; sanitary; clean,4030
comprensible,understandable,4031
cuidadoso,careful; cautious,4032
despojar,to deprive; rob,4033
embarazo,pregnancy,4034
imposibilidad,impossibility,4035
irracional,irrational,4036
reinar,to reign; prevail,4037
hundido,buried; sunken,4038
reportaje,news report,4039
tambor,drum,4040
fundación,foundation,4041
transparencia,transparency; slide,4042
elegancia,elegance; style,4043
criminal,criminal,4044
elogio,praise; eulogy; compliment,4045
manta,blanket,4046
dinámico,dynamic,4047
hervir,to boil,4048
sereno,serene; calm,4049
retirado,retired; remote; secluded,4050
alerta,alert,4051
sinceridad,sincerity,4052
cátedra,academic chair,4053
refinado,refined,4054
repertorio,repertoire; list; index,4055
plancha,(electric) iron; plate; sheet,4056
terraza,terrace; balcony,4057
gala,gala (performance/dinner),4058
era,era; age,4059
arranque,start; outburst; kick-start,4060
patada,kick; punt,4061
disculpar,to excuse,4062
lapso,lapse,4063
sudor,sweat; perspiration,4064
apetito,appetite,4065
íntimamente,intimately,4066
indicación,indication,4067
perdurar,to last; live on; endure,4068
aliado,ally,4069
presidencia,presidency,4070
maldito,damned; wretched,4071
consejero,advisor; counselor,4072
inundar,to flood; inundate,4073
consigna,watchword; motto; slogan,4074
cortesía,courtesy,4075
inmóvil,immovable; motionless,4076
atributo,attribute; quality,4077
furia,fury; rage,4078
grosero,crude; rude; crass,4079
catalán,Catalan,4080
estatura,stature; height,4081
vejez,old age,4082
terremoto,earthquake,4083
articular,to articulate,4084
tira,strip; strap,4085
emisor,transmitter; emitter,4086
relevante,relevant; significant,4087
integridad,integrity,4088
autorización,authorization,4089
audaz,audacious; bold,4090
seminario,seminar; seminary,4091
marea,wave; tide; ebb,4092
resentimiento,resentment,4093
delincuente,delinquent,4094
debilitar,to weaken; debilitate,4095
fingir,to feign; pretend,4096
igualar,to equate; equalize,4097
disfrazado,disguised,4098
trepar,to climb,4099
mutuamente,mutually; each other,4100
correctamente,correctly,4101
ágil,agile,4102
atrasado,behind; slow,4103
esqueleto,skeleton; framework,4104
indignación,indignation,4105
agradecido,grateful; thankful,4106
adicional,additional,4107
escultura,sculpture; carving,4108
condicionado,conditioned,4109
infinidad,infinity; countless,4110
pilar,pillar; column,4111
óptimo,optimum,4112
súbito,sudden,4113
regular,to regulate; adjust,4114
vosotros,you (subj-pl/+fam),4115
rematar,to finish off; finish up,4116
incomprensible,incomprehensible,4117
independientemente,independently,4118
percepción,perception,4119
minoría,minority,4120
deterioro,deterioration; damage,4121
argumentar,to argue; deduce,4122
guapo,handsome; beautiful,4123
sanción,sanction; approval; penalty,4124
poblar,to populate; inhabit,4125
contradecir,to contradict; be inconsistent,4126
inmerso,engrossed; immersed,4127
manipular,to manipulate; handle,4128
maleta,suitcase; case,4129
faena,task; job; performance,4130
regar,to water; irrigate,4131
evocar,to evoke; recall,4132
serpiente,snake,4133
proveniente,coming from,4134
primordial,fundamental; primary,4135
agitación,agitation; excitement,4136
prosperar,to prosper; thrive,4137
ganancia,gain; profit,4138
genético,genetic,4139
pino,pine (tree),4140
arrasar,to raze; ravage,4141
rebajar,to discount,4142
entrevistar,to interview,4143
infeliz,unhappy; unfortunate,4144
compacto,compact; dense,4145
llanto,crying; weeping,4146
ida,departure; first half of a trip,4147
coherente,coherent; connected,4148
falla,flaw; failure,4149
contribución,contribution,4150
burla,mockery; joke; trick,4151
seguidor,follower; supporter; fan,4152
estratégico,strategic,4153
perla,pearl,4154
ético,ethical,4155
integración,integration,4156
enterado,aware of,4157
siesta,siesta; afternoon nap,4158
replicar,to reply,4159
incipiente,incipient; beginning,4160
adornar,to adorn; to decorate,4161
alternativo,alternating; alternative,4162
expresivo,expressive,4163
bigote,mustache,4164
concurrir,to coincide; concur; meet,4165
niñez,childhood; infancy,4166
leña,firewood,4167
atardecer,evening; dusk,4168
restaurar,to restore; reinstate,4169
retrasar,to delay; fall behind,4170
estatal,state; government-owned,4171
interrogante,question; interrogator,4172
palpar,to feel; touch; fondle,4173
perpetuo,continual; perpetual,4174
lente,lens; [pl] glasses,4175
compás,rhythm; time; compass,4176
estéril,sterile; barren,4177
llanura,plain; prairie; plainness,4178
collar,collar; necklace,4179
veneno,poison; venom,4180
mármol,marble,4181
biografía,biography,4182
latente,latent,4183
rebelión,rebellion,4184
hígado,liver,4185
ladrón,thief,4186
aparentar,to give the appearance,4187
holandés,Dutch,4188
tablero,board; panel,4189
enterrado,buried,4190
imitación,imitation,4191
adelanto,advance; progress,4192
celoso,jealous,4193
oscurecer,to get dark,4194
constitucional,constitutional,4195
intervalo,interval; gap,4196
trago,swig; drink,4197
fracción,fraction,4198
convento,convent; monastery,4199
arroyo,brook; stream; gutter,4200
circular,circular,4201
enlace,link; connection; bond,4202
torcer,to twist; bend; distort,4203
derramar,to shed; pour out,4204
diccionario,dictionary,4205
reflejado,reflected,4206
afueras,outskirts; suburbs,4207
agravar,to aggravate,4208
ceja,eyebrow; brow,4209
detallado,detailed; thorough,4210
interponer,to interpose; intervene,4211
topar,to run into; bump into,4212
constitución,constitution,4213
enlazar,to link; connect,4214
clasificación,classification,4215
atrapado,trapped,4216
lío,mess; problem; bad situation,4217
sede,headquarters; seat,4218
colar,to slip in [se],4219
altamente,highly,4220
litro,liter,4221
bandeja,tray,4222
aproximación,approximation,4223
liviano,light; frivolous,4224
entusiasmado,enthused; excited,4225
trapo,rag; cloth,4226
conocedor,expert; judge; connoisseur,4227
encaminar,to head for; guide,4228
altar,altar,4229
acierto,good aim; guess; hit,4230
piloto,pilot; driver,4231
susceptible,susceptible,4232
inolvidable,unforgettable,4233
invocar,to invoke,4234
computadora,computer,4235
ostentar,to flaunt; show off,4236
alambre,wire,4237
mango,handle; mango,4238
configurar,to make up; comprise,4239
rosario,rosary; beads; string,4240
reconstrucción,reconstruction,4241
parroquia,parish,4242
ruidoso,noisy,4243
supuestamente,supposedly; allegedly,4244
ampliamente,widely,4245
gigante,gigantic,4246
prevalecer,to prevail,4247
comprador,buyer,4248
piedad,pity; mercy,4249
semanal,weekly,4250
clandestino,undercover; clandestine,4251
defensivo,defensive,4252
manual,manual,4253
engendrar,to engender; beget,4254
contagiar,to infect; infest,4255
niebla,fog,4256
adonde,to where,4257
consagrar,to consecrate; establish,4258
mixto,mixed; co-ed,4259
verbo,verb,4260
cadera,hip,4261
procesión,procession,4262
encuesta,poll; survey; inquiry,4263
cría,breeding; raising,4264
narración,narration; account,4265
ramo,bunch (of flowers); branch,4266
penal,penal,4267
traidor,traitor,4268
catálogo,catalog,4269
protector,protector; defender,4270
amparo,protection; shelter,4271
farmacia,pharmacy; drugstore,4272
cima,summit; peak; top,4273
riñón,kidney,4274
pintoresco,picturesque,4275
finca,property; estate,4276
calificación,evaluation; qualification,4277
caudal,volume; abundance,4278
publicitario,advertising,4279
trastorno,confusion; trouble; upheaval,4280
ceñir,to adhere to; fit tightly,4281
jovencito,young person,4282
incorporación,inclusion; incorporation,4283
corral,corral; yard,4284
fatiga,fatigue,4285
bruja,witch; hag,4286
exploración,exploration,4287
matrimonial,matrimonial,4288
equivalente,equivalent,4289
ilustración,illustration,4290
cómplice,accomplice,4291
melodía,melody,4292
productor,producer,4293
deseable,desirable,4294
constatar,to prove; verify,4295
portero,porter; doorkeeper; goalkeeper,4296
conejo,rabbit,4297
pasivo,passive,4298
densidad,density; thickness,4299
dispersar,to disperse; scatter; spread,4300
apuesta,wager; bet,4301
nacionalidad,nationality,4302
llamativo,striking,4303
vacilar,to vacillate; hesitate,4304
mozo,waiter; youth; bellboy,4305
capturar,to capture,4306
cuerno,horn; antler,4307
remediar,to heal; cure,4308
fiar,to vouch for; confide; trust,4309
desfilar,to march; parade,4310
talla,size (of clothing); stature,4311
justificado,justifiable; justified,4312
comisario,commissioner; delegate,4313
fotográfico,photographic,4314
acercamiento,approach; approximation,4315
desordenado,messy; confused,4316
gráfico,graphic; explicit,4317
reaparecer,to reappear,4318
revuelto,confused; messed up,4319
contorno,outline; perimeter; edge,4320
egoísmo,selfishness,4321
bordo,a bordo: on board,4322
compensación,compensation,4323
prohibición,prohibition,4324
obrar,to work; act,4325
expreso,express; explicit,4326
coronar,to crown; top,4327
liquidar,to liquidate; sell (off),4328
